"DateTime","Witness Size","Stripped Size","Total"
"2012-11-14 00:00:00",0,59423,59423
"2012-11-15 00:00:00",0,76415,76415
"2012-11-16 00:00:00",0,90953,90953
"2012-11-17 00:00:00",0,83695,83695
"2012-11-18 00:00:00",0,68400,68400
"2012-11-19 00:00:00",0,68650,68650
"2012-11-20 00:00:00",0,85053,85053
"2012-11-21 00:00:00",0,98636,98636
"2012-11-22 00:00:00",0,63058,63058
"2012-11-23 00:00:00",0,58550,58550
"2012-11-24 00:00:00",0,51975,51975
"2012-11-25 00:00:00",0,85965,85965
"2012-11-26 00:00:00",0,75219,75219
"2012-11-27 00:00:00",0,50895,50895
"2012-11-28 00:00:00",0,61771,61771
"2012-11-29 00:00:00",0,87166,87166
"2012-11-30 00:00:00",0,85932,85932
"2012-12-01 00:00:00",0,55325,55325
"2012-12-02 00:00:00",0,49054,49054
"2012-12-03 00:00:00",0,56221,56221
"2012-12-04 00:00:00",0,135987,135987
"2012-12-05 00:00:00",0,109106,109106
"2012-12-06 00:00:00",0,122886,122886
"2012-12-07 00:00:00",0,97094,97094
"2012-12-08 00:00:00",0,68119,68119
"2012-12-09 00:00:00",0,83148,83148
"2012-12-10 00:00:00",0,97972,97972
"2012-12-11 00:00:00",0,98678,98678
"2012-12-12 00:00:00",0,117947,117947
"2012-12-13 00:00:00",0,120529,120529
"2012-12-14 00:00:00",0,195551,195551
"2012-12-15 00:00:00",0,103700,103700
"2012-12-16 00:00:00",0,133564,133564
"2012-12-17 00:00:00",0,106731,106731
"2012-12-18 00:00:00",0,198761,198761
"2012-12-19 00:00:00",0,124376,124376
"2012-12-20 00:00:00",0,165800,165800
"2012-12-21 00:00:00",0,152627,152627
"2012-12-22 00:00:00",0,114639,114639
"2012-12-23 00:00:00",0,128436,128436
"2012-12-24 00:00:00",0,104408,104408
"2012-12-25 00:00:00",0,79220,79220
"2012-12-26 00:00:00",0,89627,89627
"2012-12-27 00:00:00",0,110020,110020
"2012-12-28 00:00:00",0,110450,110450
"2012-12-29 00:00:00",0,104176,104176
"2012-12-30 00:00:00",0,89191,89191
"2012-12-31 00:00:00",0,58946,58946
"2013-01-01 00:00:00",0,57505,57505
"2013-01-02 00:00:00",0,86796,86796
"2013-01-03 00:00:00",0,75034,75034
"2013-01-04 00:00:00",0,121446,121446
"2013-01-05 00:00:00",0,95395,95395
"2013-01-06 00:00:00",0,72540,72540
"2013-01-07 00:00:00",0,76984,76984
"2013-01-08 00:00:00",0,139522,139522
"2013-01-09 00:00:00",0,106580,106580
"2013-01-10 00:00:00",0,168920,168920
"2013-01-11 00:00:00",0,220563,220563
"2013-01-12 00:00:00",0,177485,177485
"2013-01-13 00:00:00",0,198801,198801
"2013-01-14 00:00:00",0,101724,101724
"2013-01-15 00:00:00",0,175943,175943
"2013-01-16 00:00:00",0,199065,199065
"2013-01-17 00:00:00",0,237292,237292
"2013-01-18 00:00:00",0,207611,207611
"2013-01-19 00:00:00",0,162383,162383
"2013-01-20 00:00:00",0,127334,127334
"2013-01-21 00:00:00",0,117881,117881
"2013-01-22 00:00:00",0,122118,122118
"2013-01-23 00:00:00",0,196400,196400
"2013-01-24 00:00:00",0,133449,133449
"2013-01-25 00:00:00",0,169535,169535
"2013-01-26 00:00:00",0,160267,160267
"2013-01-27 00:00:00",0,176263,176263
"2013-01-28 00:00:00",0,178260,178260
"2013-01-29 00:00:00",0,166272,166272
"2013-01-30 00:00:00",0,108828,108828
"2013-01-31 00:00:00",0,117460,117460
"2013-02-01 00:00:00",0,206079,206079
"2013-02-02 00:00:00",0,163686,163686
"2013-02-03 00:00:00",0,154418,154418
"2013-02-04 00:00:00",0,167989,167989
"2013-02-05 00:00:00",0,134665,134665
"2013-02-06 00:00:00",0,94897,94897
"2013-02-07 00:00:00",0,230339,230339
"2013-02-08 00:00:00",0,214804,214804
"2013-02-09 00:00:00",0,206156,206156
"2013-02-10 00:00:00",0,145037,145037
"2013-02-11 00:00:00",0,190438,190438
"2013-02-12 00:00:00",0,234055,234055
"2013-02-13 00:00:00",0,168282,168282
"2013-02-14 00:00:00",0,161344,161344
"2013-02-15 00:00:00",0,141018,141018
"2013-02-16 00:00:00",0,119095,119095
"2013-02-17 00:00:00",0,122296,122296
"2013-02-18 00:00:00",0,123285,123285
"2013-02-19 00:00:00",0,169842,169842
"2013-02-20 00:00:00",0,153756,153756
"2013-02-21 00:00:00",0,131681,131681
"2013-02-22 00:00:00",0,179178,179178
"2013-02-23 00:00:00",0,184438,184438
"2013-02-24 00:00:00",0,160261,160261
"2013-02-25 00:00:00",0,134939,134939
"2013-02-26 00:00:00",0,211785,211785
"2013-02-27 00:00:00",0,154155,154155
"2013-02-28 00:00:00",0,204933,204933
"2013-03-01 00:00:00",0,248554,248554
"2013-03-02 00:00:00",0,204773,204773
"2013-03-03 00:00:00",0,161402,161402
"2013-03-04 00:00:00",0,160858,160858
"2013-03-05 00:00:00",0,248300,248300
"2013-03-06 00:00:00",0,248516,248516
"2013-03-07 00:00:00",0,248715,248715
"2013-03-08 00:00:00",0,150662,150662
"2013-03-09 00:00:00",0,126306,126306
"2013-03-10 00:00:00",0,163940,163940
"2013-03-11 00:00:00",0,161714,161714
"2013-03-12 00:00:00",0,205631,205631
"2013-03-13 00:00:00",0,196540,196540
"2013-03-14 00:00:00",0,166000,166000
"2013-03-15 00:00:00",0,205888,205888
"2013-03-16 00:00:00",0,76619,76619
"2013-03-17 00:00:00",0,69144,69144
"2013-03-18 00:00:00",0,92208,92208
"2013-03-19 00:00:00",0,114480,114480
"2013-03-20 00:00:00",0,97093,97093
"2013-03-21 00:00:00",0,112016,112016
"2013-03-22 00:00:00",0,125858,125858
"2013-03-23 00:00:00",0,120638,120638
"2013-03-24 00:00:00",0,119941,119941
"2013-03-25 00:00:00",0,149194,149194
"2013-03-26 00:00:00",0,149148,149148
"2013-03-27 00:00:00",0,174537,174537
"2013-03-28 00:00:00",0,169437,169437
"2013-03-29 00:00:00",0,149423,149423
"2013-03-30 00:00:00",0,181009,181009
"2013-03-31 00:00:00",0,134929,134929
"2013-04-01 00:00:00",0,148977,148977
"2013-04-02 00:00:00",0,156688,156688
"2013-04-03 00:00:00",0,174511,174511
"2013-04-04 00:00:00",0,249017,249017
"2013-04-05 00:00:00",0,207336,207336
"2013-04-06 00:00:00",0,152678,152678
"2013-04-07 00:00:00",0,229154,229154
"2013-04-08 00:00:00",0,247466,247466
"2013-04-09 00:00:00",0,177775,177775
"2013-04-10 00:00:00",0,161588,161588
"2013-04-11 00:00:00",0,248583,248583
"2013-04-12 00:00:00",0,143806,143806
"2013-04-13 00:00:00",0,120299,120299
"2013-04-14 00:00:00",0,189918,189918
"2013-04-15 00:00:00",0,134099,134099
"2013-04-16 00:00:00",0,199509,199509
"2013-04-17 00:00:00",0,157020,157020
"2013-04-18 00:00:00",0,137079,137079
"2013-04-19 00:00:00",0,248376,248376
"2013-04-20 00:00:00",0,143440,143440
"2013-04-21 00:00:00",0,109799,109799
"2013-04-22 00:00:00",0,138701,138701
"2013-04-23 00:00:00",0,183948,183948
"2013-04-24 00:00:00",0,233762,233762
"2013-04-25 00:00:00",0,158493,158493
"2013-04-26 00:00:00",0,152008,152008
"2013-04-27 00:00:00",0,149084,149084
"2013-04-28 00:00:00",0,144618,144618
"2013-04-29 00:00:00",0,149068,149068
"2013-04-30 00:00:00",0,160823,160823
"2013-05-01 00:00:00",0,170921,170921
"2013-05-02 00:00:00",0,178479,178479
"2013-05-03 00:00:00",0,163901,163901
"2013-05-04 00:00:00",0,149182,149182
"2013-05-05 00:00:00",0,149186,149186
"2013-05-06 00:00:00",0,149178,149178
"2013-05-07 00:00:00",0,166154,166154
"2013-05-08 00:00:00",0,149035,149035
"2013-05-09 00:00:00",0,196039,196039
"2013-05-10 00:00:00",0,173892,173892
"2013-05-11 00:00:00",0,204652,204652
"2013-05-12 00:00:00",0,186158,186158
"2013-05-13 00:00:00",0,149183,149183
"2013-05-14 00:00:00",0,199802,199802
"2013-05-15 00:00:00",0,218298,218298
"2013-05-16 00:00:00",0,207751,207751
"2013-05-17 00:00:00",0,174211,174211
"2013-05-18 00:00:00",0,135827,135827
"2013-05-19 00:00:00",0,115082,115082
"2013-05-20 00:00:00",0,183694,183694
"2013-05-21 00:00:00",0,166313,166313
"2013-05-22 00:00:00",0,149156,149156
"2013-05-23 00:00:00",0,181616,181616
"2013-05-24 00:00:00",0,165770,165770
"2013-05-25 00:00:00",0,154152,154152
"2013-05-26 00:00:00",0,109736,109736
"2013-05-27 00:00:00",0,140216,140216
"2013-05-28 00:00:00",0,188557,188557
"2013-05-29 00:00:00",0,149095,149095
"2013-05-30 00:00:00",0,153673,153673
"2013-05-31 00:00:00",0,147649,147649
"2013-06-01 00:00:00",0,106791,106791
"2013-06-02 00:00:00",0,105795,105795
"2013-06-03 00:00:00",0,117820,117820
"2013-06-04 00:00:00",0,111208,111208
"2013-06-05 00:00:00",0,129113,129113
"2013-06-06 00:00:00",0,137105,137105
"2013-06-07 00:00:00",0,157452,157452
"2013-06-08 00:00:00",0,106757,106757
"2013-06-09 00:00:00",0,123602,123602
"2013-06-10 00:00:00",0,107063,107063
"2013-06-11 00:00:00",0,108190,108190
"2013-06-12 00:00:00",0,92872,92872
"2013-06-13 00:00:00",0,95996,95996
"2013-06-14 00:00:00",0,109147,109147
"2013-06-15 00:00:00",0,81274,81274
"2013-06-16 00:00:00",0,92613,92613
"2013-06-17 00:00:00",0,142732,142732
"2013-06-18 00:00:00",0,124211,124211
"2013-06-19 00:00:00",0,161074,161074
"2013-06-20 00:00:00",0,161517,161517
"2013-06-21 00:00:00",0,125351,125351
"2013-06-22 00:00:00",0,104639,104639
"2013-06-23 00:00:00",0,97876,97876
"2013-06-24 00:00:00",0,142507,142507
"2013-06-25 00:00:00",0,114649,114649
"2013-06-26 00:00:00",0,123029,123029
"2013-06-27 00:00:00",0,115302,115302
"2013-06-28 00:00:00",0,136986,136986
"2013-06-29 00:00:00",0,85584,85584
"2013-06-30 00:00:00",0,74276,74276
"2013-07-01 00:00:00",0,98774,98774
"2013-07-02 00:00:00",0,110520,110520
"2013-07-03 00:00:00",0,68610,68610
"2013-07-04 00:00:00",0,79777,79777
"2013-07-05 00:00:00",0,70717,70717
"2013-07-06 00:00:00",0,64634,64634
"2013-07-07 00:00:00",0,68887,68887
"2013-07-08 00:00:00",0,80293,80293
"2013-07-09 00:00:00",0,86685,86685
"2013-07-10 00:00:00",0,79342,79342
"2013-07-11 00:00:00",0,98740,98740
"2013-07-12 00:00:00",0,151110,151110
"2013-07-13 00:00:00",0,93732,93732
"2013-07-14 00:00:00",0,77434,77434
"2013-07-15 00:00:00",0,90624,90624
"2013-07-16 00:00:00",0,85763,85763
"2013-07-17 00:00:00",0,90021,90021
"2013-07-18 00:00:00",0,102727,102727
"2013-07-19 00:00:00",0,87234,87234
"2013-07-20 00:00:00",0,67100,67100
"2013-07-21 00:00:00",0,74743,74743
"2013-07-22 00:00:00",0,92311,92311
"2013-07-23 00:00:00",0,118915,118915
"2013-07-24 00:00:00",0,110160,110160
"2013-07-25 00:00:00",0,115100,115100
"2013-07-26 00:00:00",0,94966,94966
"2013-07-27 00:00:00",0,77109,77109
"2013-07-28 00:00:00",0,85755,85755
"2013-07-29 00:00:00",0,93787,93787
"2013-07-30 00:00:00",0,80595,80595
"2013-07-31 00:00:00",0,108152,108152
"2013-08-01 00:00:00",0,125325,125325
"2013-08-02 00:00:00",0,104555,104555
"2013-08-03 00:00:00",0,106517,106517
"2013-08-04 00:00:00",0,105029,105029
"2013-08-05 00:00:00",0,94153,94153
"2013-08-06 00:00:00",0,110011,110011
"2013-08-07 00:00:00",0,127917,127917
"2013-08-08 00:00:00",0,103697,103697
"2013-08-09 00:00:00",0,95335,95335
"2013-08-10 00:00:00",0,88007,88007
"2013-08-11 00:00:00",0,70174,70174
"2013-08-12 00:00:00",0,98789,98789
"2013-08-13 00:00:00",0,128203,128203
"2013-08-14 00:00:00",0,135215,135215
"2013-08-15 00:00:00",0,140093,140093
"2013-08-16 00:00:00",0,178289,178289
"2013-08-17 00:00:00",0,118744,118744
"2013-08-18 00:00:00",0,110303,110303
"2013-08-19 00:00:00",0,183904,183904
"2013-08-20 00:00:00",0,132344,132344
"2013-08-21 00:00:00",0,119719,119719
"2013-08-22 00:00:00",0,105671,105671
"2013-08-23 00:00:00",0,119125,119125
"2013-08-24 00:00:00",0,112368,112368
"2013-08-25 00:00:00",0,135730,135730
"2013-08-26 00:00:00",0,144616,144616
"2013-08-27 00:00:00",0,162148,162148
"2013-08-28 00:00:00",0,149552,149552
"2013-08-29 00:00:00",0,124656,124656
"2013-08-30 00:00:00",0,124414,124414
"2013-08-31 00:00:00",0,71982,71982
"2013-09-01 00:00:00",0,81169,81169
"2013-09-02 00:00:00",0,89253,89253
"2013-09-03 00:00:00",0,106758,106758
"2013-09-04 00:00:00",0,121600,121600
"2013-09-05 00:00:00",0,116656,116656
"2013-09-06 00:00:00",0,139285,139285
"2013-09-07 00:00:00",0,146066,146066
"2013-09-08 00:00:00",0,113224,113224
"2013-09-09 00:00:00",0,92030,92030
"2013-09-10 00:00:00",0,98652,98652
"2013-09-11 00:00:00",0,81244,81244
"2013-09-12 00:00:00",0,95082,95082
"2013-09-13 00:00:00",0,83205,83205
"2013-09-14 00:00:00",0,70408,70408
"2013-09-15 00:00:00",0,123248,123248
"2013-09-16 00:00:00",0,148181,148181
"2013-09-17 00:00:00",0,142290,142290
"2013-09-18 00:00:00",0,147085,147085
"2013-09-19 00:00:00",0,127859,127859
"2013-09-20 00:00:00",0,107373,107373
"2013-09-21 00:00:00",0,100990,100990
"2013-09-22 00:00:00",0,95999,95999
"2013-09-23 00:00:00",0,119816,119816
"2013-09-24 00:00:00",0,114702,114702
"2013-09-25 00:00:00",0,98157,98157
"2013-09-26 00:00:00",0,139381,139381
"2013-09-27 00:00:00",0,98846,98846
"2013-09-28 00:00:00",0,107534,107534
"2013-09-29 00:00:00",0,106489,106489
"2013-09-30 00:00:00",0,116618,116618
"2013-10-01 00:00:00",0,109249,109249
"2013-10-02 00:00:00",0,135486,135486
"2013-10-03 00:00:00",0,148879,148879
"2013-10-04 00:00:00",0,122532,122532
"2013-10-05 00:00:00",0,74142,74142
"2013-10-06 00:00:00",0,103019,103019
"2013-10-07 00:00:00",0,144293,144293
"2013-10-08 00:00:00",0,112954,112954
"2013-10-09 00:00:00",0,133902,133902
"2013-10-10 00:00:00",0,136876,136876
"2013-10-11 00:00:00",0,128361,128361
"2013-10-12 00:00:00",0,98622,98622
"2013-10-13 00:00:00",0,93399,93399
"2013-10-14 00:00:00",0,95592,95592
"2013-10-15 00:00:00",0,79506,79506
"2013-10-16 00:00:00",0,92349,92349
"2013-10-17 00:00:00",0,137541,137541
"2013-10-18 00:00:00",0,139266,139266
"2013-10-19 00:00:00",0,132041,132041
"2013-10-20 00:00:00",0,111862,111862
"2013-10-21 00:00:00",0,134713,134713
"2013-10-22 00:00:00",0,134588,134588
"2013-10-23 00:00:00",0,127601,127601
"2013-10-24 00:00:00",0,149222,149222
"2013-10-25 00:00:00",0,131137,131137
"2013-10-26 00:00:00",0,136148,136148
"2013-10-27 00:00:00",0,125339,125339
"2013-10-28 00:00:00",0,119738,119738
"2013-10-29 00:00:00",0,149041,149041
"2013-10-30 00:00:00",0,109858,109858
"2013-10-31 00:00:00",0,122252,122252
"2013-11-01 00:00:00",0,84553,84553
"2013-11-02 00:00:00",0,75250,75250
"2013-11-03 00:00:00",0,75767,75767
"2013-11-04 00:00:00",0,98381,98381
"2013-11-05 00:00:00",0,149133,149133
"2013-11-06 00:00:00",0,156034,156034
"2013-11-07 00:00:00",0,199134,199134
"2013-11-08 00:00:00",0,231827,231827
"2013-11-09 00:00:00",0,199200,199200
"2013-11-10 00:00:00",0,149244,149244
"2013-11-11 00:00:00",0,146379,146379
"2013-11-12 00:00:00",0,124802,124802
"2013-11-13 00:00:00",0,190468,190468
"2013-11-14 00:00:00",0,167587,167587
"2013-11-15 00:00:00",0,165213,165213
"2013-11-16 00:00:00",0,96877,96877
"2013-11-17 00:00:00",0,126173,126173
"2013-11-18 00:00:00",0,248870,248870
"2013-11-19 00:00:00",0,249122,249122
"2013-11-20 00:00:00",0,248571,248571
"2013-11-21 00:00:00",0,249136,249136
"2013-11-22 00:00:00",0,239643,239643
"2013-11-23 00:00:00",0,191707,191707
"2013-11-24 00:00:00",0,166740,166740
"2013-11-25 00:00:00",0,180804,180804
"2013-11-26 00:00:00",0,249014,249014
"2013-11-27 00:00:00",0,248848,248848
"2013-11-28 00:00:00",0,248850,248850
"2013-11-29 00:00:00",0,247417,247417
"2013-11-30 00:00:00",0,187445,187445
"2013-12-01 00:00:00",0,170619,170619
"2013-12-02 00:00:00",0,217714,217714
"2013-12-03 00:00:00",0,171797,171797
"2013-12-04 00:00:00",0,213697,213697
"2013-12-05 00:00:00",0,248880,248880
"2013-12-06 00:00:00",0,126061,126061
"2013-12-07 00:00:00",0,133124,133124
"2013-12-08 00:00:00",0,96192,96192
"2013-12-09 00:00:00",0,165304,165304
"2013-12-10 00:00:00",0,170387,170387
"2013-12-11 00:00:00",0,194274,194274
"2013-12-12 00:00:00",0,148976,148976
"2013-12-13 00:00:00",0,167727,167727
"2013-12-14 00:00:00",0,149188,149188
"2013-12-15 00:00:00",0,149171,149171
"2013-12-16 00:00:00",0,149204,149204
"2013-12-17 00:00:00",0,149219,149219
"2013-12-18 00:00:00",0,205528,205528
"2013-12-19 00:00:00",0,126139,126139
"2013-12-20 00:00:00",0,168103,168103
"2013-12-21 00:00:00",0,149180,149180
"2013-12-22 00:00:00",0,149144,149144
"2013-12-23 00:00:00",0,153044,153044
"2013-12-24 00:00:00",0,167910,167910
"2013-12-25 00:00:00",0,156001,156001
"2013-12-26 00:00:00",0,162030,162030
"2013-12-27 00:00:00",0,126514,126514
"2013-12-28 00:00:00",0,149211,149211
"2013-12-29 00:00:00",0,149121,149121
"2013-12-30 00:00:00",0,149212,149212
"2013-12-31 00:00:00",0,132230,132230
"2014-01-01 00:00:00",0,71040,71040
"2014-01-02 00:00:00",0,195614,195614
"2014-01-03 00:00:00",0,200708,200708
"2014-01-04 00:00:00",0,157859,157859
"2014-01-05 00:00:00",0,144162,144162
"2014-01-06 00:00:00",0,199094,199094
"2014-01-07 00:00:00",0,165000,165000
"2014-01-08 00:00:00",0,138210,138210
"2014-01-09 00:00:00",0,113806,113806
"2014-01-10 00:00:00",0,122595,122595
"2014-01-11 00:00:00",0,114753,114753
"2014-01-12 00:00:00",0,99126,99126
"2014-01-13 00:00:00",0,146771,146771
"2014-01-14 00:00:00",0,141195,141195
"2014-01-15 00:00:00",0,137173,137173
"2014-01-16 00:00:00",0,123365,123365
"2014-01-17 00:00:00",0,170427,170427
"2014-01-18 00:00:00",0,100662,100662
"2014-01-19 00:00:00",0,122142,122142
"2014-01-20 00:00:00",0,189824,189824
"2014-01-21 00:00:00",0,208090,208090
"2014-01-22 00:00:00",0,135976,135976
"2014-01-23 00:00:00",0,164951,164951
"2014-01-24 00:00:00",0,168800,168800
"2014-01-25 00:00:00",0,128718,128718
"2014-01-26 00:00:00",0,138682,138682
"2014-01-27 00:00:00",0,152119,152119
"2014-01-28 00:00:00",0,196152,196152
"2014-01-29 00:00:00",0,166849,166849
"2014-01-30 00:00:00",0,141727,141727
"2014-01-31 00:00:00",0,121268,121268
"2014-02-01 00:00:00",0,107056,107056
"2014-02-02 00:00:00",0,116214,116214
"2014-02-03 00:00:00",0,149529,149529
"2014-02-04 00:00:00",0,205545,205545
"2014-02-05 00:00:00",0,201565,201565
"2014-02-06 00:00:00",0,186134,186134
"2014-02-07 00:00:00",0,243862,243862
"2014-02-08 00:00:00",0,147923,147923
"2014-02-09 00:00:00",0,189713,189713
"2014-02-10 00:00:00",0,184800,184800
"2014-02-11 00:00:00",0,146319,146319
"2014-02-12 00:00:00",0,201280,201280
"2014-02-13 00:00:00",0,200394,200394
"2014-02-14 00:00:00",0,197651,197651
"2014-02-15 00:00:00",0,133780,133780
"2014-02-16 00:00:00",0,112621,112621
"2014-02-17 00:00:00",0,205734,205734
"2014-02-18 00:00:00",0,180169,180169
"2014-02-19 00:00:00",0,171748,171748
"2014-02-20 00:00:00",0,196171,196171
"2014-02-21 00:00:00",0,249072,249072
"2014-02-22 00:00:00",0,135326,135326
"2014-02-23 00:00:00",0,184751,184751
"2014-02-24 00:00:00",0,201814,201814
"2014-02-25 00:00:00",0,297432,297432
"2014-02-26 00:00:00",0,207641,207641
"2014-02-27 00:00:00",0,171405,171405
"2014-02-28 00:00:00",0,221334,221334
"2014-03-01 00:00:00",0,248440,248440
"2014-03-02 00:00:00",0,231181,231181
"2014-03-03 00:00:00",0,330112,330112
"2014-03-04 00:00:00",0,346929,346929
"2014-03-05 00:00:00",0,249094,249094
"2014-03-06 00:00:00",0,215837,215837
"2014-03-07 00:00:00",0,214067,214067
"2014-03-08 00:00:00",0,174784,174784
"2014-03-09 00:00:00",0,155231,155231
"2014-03-10 00:00:00",0,248937,248937
"2014-03-11 00:00:00",0,236416,236416
"2014-03-12 00:00:00",0,218991,218991
"2014-03-13 00:00:00",0,232891,232891
"2014-03-14 00:00:00",0,274053,274053
"2014-03-15 00:00:00",0,133165,133165
"2014-03-16 00:00:00",0,135558,135558
"2014-03-17 00:00:00",0,171603,171603
"2014-03-18 00:00:00",0,154308,154308
"2014-03-19 00:00:00",0,180195,180195
"2014-03-20 00:00:00",0,173295,173295
"2014-03-21 00:00:00",0,186869,186869
"2014-03-22 00:00:00",0,248079,248079
"2014-03-23 00:00:00",0,99380,99380
"2014-03-24 00:00:00",0,180216,180216
"2014-03-25 00:00:00",0,248967,248967
"2014-03-26 00:00:00",0,223085,223085
"2014-03-27 00:00:00",0,229532,229532
"2014-03-28 00:00:00",0,164013,164013
"2014-03-29 00:00:00",0,149637,149637
"2014-03-30 00:00:00",0,214140,214140
"2014-03-31 00:00:00",0,188406,188406
"2014-04-01 00:00:00",0,181211,181211
"2014-04-02 00:00:00",0,149965,149965
"2014-04-03 00:00:00",0,146294,146294
"2014-04-04 00:00:00",0,156465,156465
"2014-04-05 00:00:00",0,156175,156175
"2014-04-06 00:00:00",0,186246,186246
"2014-04-07 00:00:00",0,244332,244332
"2014-04-08 00:00:00",0,301373,301373
"2014-04-09 00:00:00",0,226466,226466
"2014-04-10 00:00:00",0,248864,248864
"2014-04-11 00:00:00",0,200217,200217
"2014-04-12 00:00:00",0,125571,125571
"2014-04-13 00:00:00",0,111545,111545
"2014-04-14 00:00:00",0,213153,213153
"2014-04-15 00:00:00",0,224968,224968
"2014-04-16 00:00:00",0,249111,249111
"2014-04-17 00:00:00",0,205195,205195
"2014-04-18 00:00:00",0,166581,166581
"2014-04-19 00:00:00",0,163531,163531
"2014-04-20 00:00:00",0,127668,127668
"2014-04-21 00:00:00",0,169541,169541
"2014-04-22 00:00:00",0,249120,249120
"2014-04-23 00:00:00",0,221920,221920
"2014-04-24 00:00:00",0,247496,247496
"2014-04-25 00:00:00",0,188573,188573
"2014-04-26 00:00:00",0,146114,146114
"2014-04-27 00:00:00",0,141309,141309
"2014-04-28 00:00:00",0,242421,242421
"2014-04-29 00:00:00",0,218828,218828
"2014-04-30 00:00:00",0,240727,240727
"2014-05-01 00:00:00",0,171508,171508
"2014-05-02 00:00:00",0,179148,179148
"2014-05-03 00:00:00",0,185006,185006
"2014-05-04 00:00:00",0,185648,185648
"2014-05-05 00:00:00",0,254166,254166
"2014-05-06 00:00:00",0,223654,223654
"2014-05-07 00:00:00",0,238035,238035
"2014-05-08 00:00:00",0,190731,190731
"2014-05-09 00:00:00",0,211402,211402
"2014-05-10 00:00:00",0,124273,124273
"2014-05-11 00:00:00",0,164896,164896
"2014-05-12 00:00:00",0,248942,248942
"2014-05-13 00:00:00",0,188533,188533
"2014-05-14 00:00:00",0,244651,244651
"2014-05-15 00:00:00",0,222537,222537
"2014-05-16 00:00:00",0,173195,173195
"2014-05-17 00:00:00",0,124852,124852
"2014-05-18 00:00:00",0,154497,154497
"2014-05-19 00:00:00",0,196228,196228
"2014-05-20 00:00:00",0,216745,216745
"2014-05-21 00:00:00",0,227907,227907
"2014-05-22 00:00:00",0,227901,227901
"2014-05-23 00:00:00",0,229697,229697
"2014-05-24 00:00:00",0,169165,169165
"2014-05-25 00:00:00",0,195907,195907
"2014-05-26 00:00:00",0,231144,231144
"2014-05-27 00:00:00",0,266385,266385
"2014-05-28 00:00:00",0,197192,197192
"2014-05-29 00:00:00",0,249143,249143
"2014-05-30 00:00:00",0,177472,177472
"2014-05-31 00:00:00",0,184925,184925
"2014-06-01 00:00:00",0,192412,192412
"2014-06-02 00:00:00",0,176600,176600
"2014-06-03 00:00:00",0,221299,221299
"2014-06-04 00:00:00",0,170765,170765
"2014-06-05 00:00:00",0,243740,243740
"2014-06-06 00:00:00",0,244720,244720
"2014-06-07 00:00:00",0,177457,177457
"2014-06-08 00:00:00",0,187222,187222
"2014-06-09 00:00:00",0,200858,200858
"2014-06-10 00:00:00",0,242715,242715
"2014-06-11 00:00:00",0,243734,243734
"2014-06-12 00:00:00",0,216450,216450
"2014-06-13 00:00:00",0,224246,224246
"2014-06-14 00:00:00",0,137041,137041
"2014-06-15 00:00:00",0,128652,128652
"2014-06-16 00:00:00",0,186792,186792
"2014-06-17 00:00:00",0,202442,202442
"2014-06-18 00:00:00",0,184421,184421
"2014-06-19 00:00:00",0,210089,210089
"2014-06-20 00:00:00",0,148296,148296
"2014-06-21 00:00:00",0,127592,127592
"2014-06-22 00:00:00",0,127441,127441
"2014-06-23 00:00:00",0,160587,160587
"2014-06-24 00:00:00",0,139275,139275
"2014-06-25 00:00:00",0,166242,166242
"2014-06-26 00:00:00",0,161491,161491
"2014-06-27 00:00:00",0,131875,131875
"2014-06-28 00:00:00",0,143659,143659
"2014-06-29 00:00:00",0,138884,138884
"2014-06-30 00:00:00",0,290911,290911
"2014-07-01 00:00:00",0,249084,249084
"2014-07-02 00:00:00",0,248682,248682
"2014-07-03 00:00:00",0,218983,218983
"2014-07-04 00:00:00",0,147876,147876
"2014-07-05 00:00:00",0,125097,125097
"2014-07-06 00:00:00",0,165353,165353
"2014-07-07 00:00:00",0,196648,196648
"2014-07-08 00:00:00",0,222912,222912
"2014-07-09 00:00:00",0,204644,204644
"2014-07-10 00:00:00",0,210950,210950
"2014-07-11 00:00:00",0,174520,174520
"2014-07-12 00:00:00",0,139863,139863
"2014-07-13 00:00:00",0,174637,174637
"2014-07-14 00:00:00",0,223064,223064
"2014-07-15 00:00:00",0,218350,218350
"2014-07-16 00:00:00",0,212856,212856
"2014-07-17 00:00:00",0,178600,178600
"2014-07-18 00:00:00",0,150692,150692
"2014-07-19 00:00:00",0,140045,140045
"2014-07-20 00:00:00",0,179064,179064
"2014-07-21 00:00:00",0,196531,196531
"2014-07-22 00:00:00",0,218583,218583
"2014-07-23 00:00:00",0,205685,205685
"2014-07-24 00:00:00",0,214246,214246
"2014-07-25 00:00:00",0,195211,195211
"2014-07-26 00:00:00",0,183234,183234
"2014-07-27 00:00:00",0,142749,142749
"2014-07-28 00:00:00",0,200419,200419
"2014-07-29 00:00:00",0,212699,212699
"2014-07-30 00:00:00",0,178354,178354
"2014-07-31 00:00:00",0,215188,215188
"2014-08-01 00:00:00",0,179211,179211
"2014-08-02 00:00:00",0,142186,142186
"2014-08-03 00:00:00",0,163737,163737
"2014-08-04 00:00:00",0,241510,241510
"2014-08-05 00:00:00",0,269326,269326
"2014-08-06 00:00:00",0,226171,226171
"2014-08-07 00:00:00",0,197189,197189
"2014-08-08 00:00:00",0,206866,206866
"2014-08-09 00:00:00",0,144230,144230
"2014-08-10 00:00:00",0,143932,143932
